sharpe,total_return,cagr,max_drawdown,trades,strategy,timeframe,fill,allow_short,session,cooldown_bars,fixed_qty,atr_n,atr_sl_mult,atr_tp_mult,fee_bps,slip_bps,fast,slow
0.8214448325697178,0.002150025135489564,0.002150025135489564,-0.0041309901469365196,12,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,13,89
0.5571534512099225,0.001393167993626765,0.001393167993626765,-0.004132753815487278,12,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,13,89
0.5499729271528395,0.002150882604553095,0.002150882604553095,-0.0068534170505704095,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,7,89
0.5310130738402793,0.002120075311405012,0.002120075311405012,-0.005935415356631113,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,5,89
0.36862742374945795,0.0012503137753459015,0.0012503137753459015,-0.0034869256023606354,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,13,55
0.27973305629273737,0.0006363108517637439,0.0006363108517637439,-0.004134518990628333,12,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,13,89
0.17591961802805176,0.0006353549421476146,0.0006353549421476146,-0.006729096100347998,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,7,89
0.10719410636204707,0.00039847929377145874,0.00039847929377145874,-0.005941173621034523,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,5,89
-0.02107180193330145,-9.302858386639468e-05,-9.302858386639468e-05,-0.00526013733253361,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,13,55
-0.07216147300171397,-0.0002580246259136221,-0.0002580246259136221,-0.0036500619765748032,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,13,55
-0.19705601980573134,-0.0006421441832336061,-0.0006421441832336061,-0.003391271675543206,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,11,89
-0.21146568452742834,-0.00048713435496217095,-0.00048713435496217095,-0.003938920351639674,12,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,13,89
-0.23994794657625879,-0.0008801727202585319,-0.0008801727202585319,-0.006783473824356956,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,7,89
-0.3348003251082592,-0.0012370977613271883,-0.0012370977613271883,-0.008590635370441357,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,7,89
-0.3570995775994918,-0.0013231167238616504,-0.0013231167238616504,-0.006406048320684032,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,5,89
-0.47335847376396295,-0.0010480537886340402,-0.0010480537886340402,-0.003939835028619276,12,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,13,89
-0.5321100868115696,-0.0020403057091046284,-0.0020403057091046284,-0.010613971221774432,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,9,34
-0.5324086428626443,-0.0016729642915421783,-0.0016729642915421783,-0.0032621899569086343,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,11,89
-0.5742316101902678,-0.0022549112872032318,-0.0022549112872032318,-0.010722239354747032,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,9,55
-0.6210467089563463,-0.0019529732580189085,-0.0019529732580189085,-0.0059675154167962985,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,13,55
-0.6602753490923512,-0.0024057372795284193,-0.0024057372795284193,-0.0072668459397832175,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,13,34
-0.7314970616945824,-0.002481867996765197,-0.002481867996765197,-0.008793648272156784,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,7,89
-0.7462210681784517,-0.0016089732223059094,-0.0016089732223059094,-0.003940750130501325,12,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,13,89
-0.767631165855278,-0.0030335753785890596,-0.0030335753785890596,-0.011236705344238707,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,9,55
-0.7752250143889098,-0.003013847324689234,-0.003013847324689234,-0.011334128525584686,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,9,34
-0.8674233540362547,-0.0032123659547353967,-0.0032123659547353967,-0.007767621992788909,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,13,34
-0.9219264777379163,-0.0032389206347601673,-0.0032389206347601673,-0.0050283697109122505,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,11,55
-0.9844525549076018,-0.0027037843998509725,-0.0027037843998509725,-0.003598040677220804,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,11,89
-1.0051072765749125,-0.004094768051900455,-0.004094768051900455,-0.011335977265096164,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,7,34
-1.0192334755317267,-0.003311577149835765,-0.003311577149835765,-0.005448852412713645,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,11,55
-1.0204302905186373,-0.0037223429422209575,-0.0037223429422209575,-0.010629942454373542,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,9,34
-1.0223800248583874,-0.003887187695903238,-0.003887187695903238,-0.01073962061614886,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,9,55
-1.0451008497580723,-0.003554554075934746,-0.003554554075934746,-0.008802496811771698,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,9,55
-1.0520616930778357,-0.0034720170188499155,-0.0034720170188499155,-0.0066317984698833765,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,13,55
-1.0570072663085606,-0.003733972909262806,-0.003733972909262806,-0.007502612604664893,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,13,34
-1.0602489865478626,-0.0031905542323105163,-0.0031905542323105163,-0.006130912326504867,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,13,55
-1.0776903711807693,-0.004333529981765616,-0.004333529981765616,-0.01145266570639969,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,7,55
-1.1035124644261536,-0.0031958025829581516,-0.0031958025829581516,-0.004374082063396956,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,11,89
-1.1249054548248842,-0.003963243766679669,-0.003963243766679669,-0.009439451945583932,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,7,55
-1.1606903666229713,-0.004260847966589321,-0.004260847966589321,-0.008899288586587173,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,11,34
-1.162343679046489,-0.0037266382322029834,-0.0037266382322029834,-0.009175515833079406,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,7,89
-1.2158324882912128,-0.0042671120238035876,-0.0042671120238035876,-0.008648034397248927,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,5,89
-1.2168811723638515,-0.004665851787288955,-0.004665851787288955,-0.011254925333865407,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,9,55
-1.2408004689145438,-0.004254621766173972,-0.004254621766173972,-0.009239929112811907,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,9,55
-1.2512175711254676,-0.004613867546927386,-0.004613867546927386,-0.012198517253693919,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,5,55
-1.261957640810456,-0.004540601584470116,-0.004540601584470116,-0.008004009218140484,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,13,34
-1.2649183710882443,-0.004695884557805452,-0.004695884557805452,-0.011351187663032558,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,9,34
-1.2918641517370812,-0.00434828610241389,-0.00434828610241389,-0.010265891653871262,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,5,55
-1.3105745614577426,-0.005541297297124936,-0.005541297297124936,-0.011466415447879519,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,7,55
-1.3258993755738653,-0.004532602119563189,-0.004532602119563189,-0.005986782795359025,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,11,55
-1.3941690086902572,-0.005617115732152622,-0.005617115732152622,-0.012210674245275444,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,5,55
-1.3967576654217464,-0.005208730987776189,-0.005208730987776189,-0.009520873670585517,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,11,34
-1.4068700090035307,-0.004030684983075794,-0.004030684983075794,-0.004606401573771457,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,11,89
-1.4392812433439028,-0.0038919982881612247,-0.0038919982881612247,-0.007162919595653294,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,9,89
-1.4923228033726306,-0.005839189793963584,-0.005839189793963584,-0.011537799728406739,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,13,21
-1.50456233501428,-0.005771079577528981,-0.005771079577528981,-0.011353033295987358,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,7,34
-1.5078246063587875,-0.005639854358517327,-0.005639854358517327,-0.012976016788943223,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,5,55
-1.550583362874384,-0.005295676512856784,-0.005295676512856784,-0.010966084379632202,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,5,55
-1.5639039414035272,-0.005586056538999129,-0.005586056538999129,-0.009136867148966998,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,11,34
-1.564267285549932,-0.00591677098984611,-0.00591677098984611,-0.010645801290186774,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,7,34
-1.5954357156778485,-0.005062208538996638,-0.005062208538996638,-0.007286106958233174,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,13,34
-1.6005820241127973,-0.005404380175335843,-0.005404380175335843,-0.010645961824407801,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,9,34
-1.6095454343861413,-0.004466782215523102,-0.004466782215523102,-0.007735816104189053,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,9,89
-1.611614913727668,-0.0060505104509077645,-0.0060505104509077645,-0.010801239034237131,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,7,55
-1.6293473134677616,-0.006643102543742008,-0.006643102543742008,-0.012988951790458225,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,5,55
-1.642958513679933,-0.005508112716158364,-0.005508112716158364,-0.008977860000783489,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,5,89
-1.6600839240981906,-0.005562882928777824,-0.005562882928777824,-0.008858744901895643,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,7,55
-1.7557073251909845,-0.006962474366751459,-0.006962474366751459,-0.012330264563089388,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,13,21
-1.7976882731791346,-0.004641780397456219,-0.004641780397456219,-0.007356975590301018,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,9,89
-1.7985558033195443,-0.006533939560185997,-0.006533939560185997,-0.009759208928214913,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,11,34
-1.8072549341173854,-0.005868837214203948,-0.005868837214203948,-0.007788216618191401,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,13,34
-1.8186649308851677,-0.00750410276535185,-0.00750410276535185,-0.011842200911343026,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,7,21
-1.8494694614639118,-0.00637792179092056,-0.00637792179092056,-0.011368298229726292,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,9,34
-1.8705398023750068,-0.004865567383194325,-0.004865567383194325,-0.004865567383194325,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,11,89
-1.8905201596907575,-0.007454215474457904,-0.007454215474457904,-0.010816349429045191,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,7,55
-1.9482678072440371,-0.0067665902032070235,-0.0067665902032070235,-0.0110291210204303,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,13,21
-1.9570959489634807,-0.00733317823007662,-0.00733317823007662,-0.011554963757834491,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,13,21
-1.963566885016014,-0.005216564324817985,-0.005216564324817985,-0.007930191589126445,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,9,89
-2.010280837527186,-0.008422250545136456,-0.008422250545136456,-0.012971041433608721,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,11,21
-2.0410059636710214,-0.006497158753566712,-0.006497158753566712,-0.008280758432794855,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,11,55
-2.055539334979661,-0.007447391103158396,-0.007447391103158396,-0.011630202814170487,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,7,34
-2.0730010430325114,-0.007397144807284484,-0.007397144807284484,-0.010659777914150625,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,7,34
-2.126392452527489,-0.006749113408512586,-0.006749113408512586,-0.009308192052986386,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,5,89
-2.1326899509213155,-0.005391562506751324,-0.005391562506751324,-0.007730385717690691,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,9,89
-2.136233632853996,-0.006911265111408604,-0.006911265111408604,-0.008922827637059982,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,11,34
-2.1436746712823336,-0.006117609314710615,-0.006117609314710615,-0.007805237108412633,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,11,55
-2.2014183406729124,-0.007807451717475877,-0.007807451717475877,-0.012066630852150095,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,13,21
-2.2235680371980453,-0.008456462802864384,-0.008456462802864384,-0.01234861352590555,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,13,21
-2.290962378854377,-0.005966346434112979,-0.005966346434112979,-0.008303818039797406,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,9,89
-2.3310150692288936,-0.00926973389991459,-0.00926973389991459,-0.013067843841336635,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,7,21
-2.3790963477283684,-0.007859148132595473,-0.007859148132595473,-0.009546065052051023,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,11,34
-2.445835039419483,-0.010189651462937155,-0.010189651462937155,-0.013242026338192048,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,5,34
-2.452670224148847,-0.0075163775218937134,-0.0075163775218937134,-0.008966199492883908,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,11,55
-2.4984243863517923,-0.009926897935460532,-0.009926897935460532,-0.013888394616020205,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,11,21
-2.511902055054757,-0.009288545804283621,-0.009288545804283621,-0.013793915767950526,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,11,21
-2.5658113226066535,-0.008877518624723413,-0.008877518624723413,-0.010808743413934785,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,7,34
-2.574088680550178,-0.010040473269064654,-0.010040473269064654,-0.01196267252957206,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,11,21
-2.9455304727458556,-0.011035365034476108,-0.011035365034476108,-0.014294810222768128,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,7,21
-3.005985705704091,-0.01168495352770027,-0.01168495352770027,-0.014042370347339017,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,5,34
-3.018283313641069,-0.010597316170349091,-0.010597316170349091,-0.012688395092793847,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,11,21
-3.0634318595921384,-0.01134918295119769,-0.01134918295119769,-0.012703882889693596,40,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,11,21
-3.141065200492632,-0.014485401089210037,-0.014485401089210037,-0.019123236991460568,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,5,21
-3.308682628741682,-0.012616800030609276,-0.012616800030609276,-0.016202626410313226,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,5,21
-3.406218267535601,-0.012748725885542767,-0.012748725885542767,-0.014180125288694168,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,7,21
-3.423275799022032,-0.014869580355129752,-0.014869580355129752,-0.018976702331595208,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,5,21
-3.4251652625699625,-0.013571957603844331,-0.013571957603844331,-0.01642643799092569,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,9,21
-3.5325961034983067,-0.013180255592463386,-0.013180255592463386,-0.014871608024490834,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,5,34
-3.5773240348955957,-0.014340681063707339,-0.014340681063707339,-0.016353142221167905,42,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,5,34
-3.5857209037346727,-0.014402460051913368,-0.014402460051913368,-0.017751564604579495,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,3.0,2.0,9,21
-3.9243497440589175,-0.014072056825697121,-0.014072056825697121,-0.01512155316308239,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,7,21
-3.9917675637836174,-0.014761619689545813,-0.014761619689545813,-0.017067210190657156,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,9,21
-4.009049592515354,-0.013890705312264884,-0.013890705312264884,-0.015671074564761356,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,9,21
-4.101257926073581,-0.015500429540470262,-0.015500429540470262,-0.017150199953706702,42,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,5,34
-4.135119954360643,-0.014638784701814678,-0.014638784701814678,-0.01693503846193478,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,9,21
-4.150664904144579,-0.015592122137615072,-0.015592122137615072,-0.018411950564218738,44,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,3.0,2.0,9,21
-4.281675155063611,-0.018743028609080836,-0.018743028609080836,-0.02044679745138611,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,3.0,2.0,5,21
-4.406888744467935,-0.01539538776585081,-0.01539538776585081,-0.01611368029786353,46,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,7,21
-4.418421528723027,-0.01634718055990103,-0.01634718055990103,-0.017396822279795887,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,3.0,2.0,5,21
-4.501326039791071,-0.016660178017232963,-0.016660178017232963,-0.018030928735453422,42,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,3.0,2.0,5,34
-4.580243432760131,-0.018783065725770265,-0.018783065725770265,-0.02015854661680183,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,3.0,2.0,5,21
